Experiment,Val,Trial,Reward,Steps,RunTime
Gamma,1.0,417,-14.89525264259425,1000,15959.0
Gamma,1.0,418,-46.704001438777745,1000,15959.0
Gamma,1.0,419,-52.27740477049042,1000,15959.0
Gamma,1.0,420,-37.3738642863323,1000,15959.0
Gamma,1.0,421,-34.06215796388341,1000,15959.0
Gamma,1.0,422,-26.65983420865648,1000,15959.0
Gamma,1.0,423,-43.723674885740635,1000,15959.0
Gamma,1.0,424,-47.25793597453038,1000,15959.0
Gamma,1.0,425,-63.075802162456476,1000,15959.0
Gamma,1.0,426,-79.63859970453655,1000,15959.0
Gamma,1.0,427,-44.47797773495452,1000,15959.0
Gamma,1.0,428,18.098293879368008,1000,15959.0
Gamma,1.0,429,-32.78792911261287,1000,15959.0
Gamma,1.0,430,-52.598760320803464,1000,15959.0
Gamma,1.0,431,-42.84427314079691,1000,15959.0
Gamma,1.0,432,-39.11963904324792,1000,15959.0
Gamma,1.0,433,-44.41067885722004,1000,15959.0
Gamma,1.0,434,-52.676780742102295,1000,15959.0
Gamma,1.0,435,-53.11571024689827,1000,15959.0
Gamma,1.0,436,-19.538406720710768,1000,15959.0
Gamma,1.0,437,-61.16125631682458,1000,15959.0
Gamma,1.0,438,58.96390753753127,194,15959.0
Gamma,1.0,439,-49.978610038429395,1000,15959.0
Gamma,1.0,440,-26.920489864972097,1000,15959.0
Gamma,1.0,441,-47.35723816136496,1000,15959.0
Gamma,1.0,442,-11.217431856658978,1000,15959.0
Gamma,1.0,443,-7.525331237988007,1000,15959.0
Gamma,1.0,444,-30.541264471576994,1000,15959.0
Gamma,1.0,445,-26.388497286438103,1000,15959.0
Gamma,1.0,446,-47.068886700775714,1000,15959.0
Gamma,1.0,447,-79.78030788980492,1000,15959.0
Gamma,1.0,448,-76.07772268414136,1000,15959.0
Gamma,1.0,449,-86.37800269828175,1000,15959.0
Gamma,1.0,450,-80.1726923385178,1000,15959.0
Gamma,1.0,451,-30.304375638871917,1000,15959.0
Gamma,1.0,452,-76.18626982881486,1000,15959.0
Gamma,1.0,453,-29.42799562373539,1000,15959.0
Gamma,1.0,454,-46.40125468517653,1000,15959.0
Gamma,1.0,455,-37.17033105041915,1000,15959.0
Gamma,1.0,456,-55.70151675243645,1000,15959.0
Gamma,1.0,457,-45.84217030573508,1000,15959.0
Gamma,1.0,458,-20.489799677832703,1000,15959.0
Gamma,1.0,459,-7.633101349405928,1000,15959.0
Gamma,1.0,460,-44.06783733632656,1000,15959.0
Gamma,1.0,461,-44.350204254714235,1000,15959.0
Gamma,1.0,462,-53.05304360943784,1000,15959.0
Gamma,1.0,463,-51.31374270266246,1000,15959.0
Gamma,1.0,464,-46.42154353491411,1000,15959.0
Gamma,1.0,465,-63.231169616225664,1000,15959.0
Gamma,1.0,466,-21.53545267314999,1000,15959.0
Gamma,1.0,467,-35.14474478567338,1000,15959.0
Gamma,1.0,468,5.938011652897985,1000,15959.0
Gamma,1.0,469,-43.79573947707877,1000,15959.0
Gamma,1.0,470,-15.468661738744471,1000,15959.0
Gamma,1.0,471,-42.85790904505662,1000,15959.0
Gamma,1.0,472,-8.062310541484667,1000,15959.0
Gamma,1.0,473,-21.50612973417861,1000,15959.0
Gamma,1.0,474,-46.85307617270362,1000,15959.0
Gamma,1.0,475,-43.803241211238635,1000,15959.0
Gamma,1.0,476,-47.88120390863732,1000,15959.0
Gamma,1.0,477,-64.87347740395342,1000,15959.0
Gamma,1.0,478,-3.91639910950732,1000,15959.0
Gamma,1.0,479,45.08143399597412,219,15959.0
Gamma,1.0,480,-50.48722179759427,1000,15959.0
Gamma,1.0,481,-21.01298193854363,1000,15959.0
Gamma,1.0,482,-26.981901979856378,1000,15959.0
Gamma,1.0,483,244.2107745757639,430,15959.0
Gamma,1.0,484,-87.46070826651284,1000,15959.0
Gamma,1.0,485,-17.838085515567467,1000,15959.0
Gamma,1.0,486,-28.164801154506975,1000,15959.0
Gamma,1.0,487,-62.629849179320495,1000,15959.0
Gamma,1.0,488,-37.1699506364968,1000,15959.0
Gamma,1.0,489,-34.4400720717843,344,15959.0
Gamma,1.0,490,-78.78929515229557,1000,15959.0
Gamma,1.0,491,-21.55457011261433,1000,15959.0
Gamma,1.0,492,-34.27700161777314,1000,15959.0
Gamma,1.0,493,-12.573169096257486,1000,15959.0
Gamma,1.0,494,-34.55100538974067,1000,15959.0
Gamma,1.0,495,-4.412047972533685,1000,15959.0
Gamma,1.0,496,-5.1011572803430205,1000,15959.0
Gamma,1.0,497,-68.71431139027524,1000,15959.0
Gamma,1.0,498,-45.70222278334201,430,15959.0
Gamma,1.0,499,260.24918761656335,396,15959.0
Gamma,1.0,500,-65.97492289105274,1000,15959.0
